,개방서비스명,상세영업상태코드,상세영업상태명,소재지전체주소,사업장명,업태구분명,시도,시군구,시도 시군구
9185,단란주점영업,1,영업,부산광역시 수영구 민락동 129-4번지,갤럭시,단란주점,부산광역시,수영구,부산광역시 수영구
9186,단란주점영업,1,영업,부산광역시 수영구 남천동 357-9번지 지하1층,콜,단란주점,부산광역시,수영구,부산광역시 수영구
9187,단란주점영업,1,영업,부산광역시 동래구 명륜동 428-1번지,아리아,단란주점,부산광역시,동래구,부산광역시 동래구
9188,단란주점영업,1,영업,부산광역시 금정구 서동 533-28번지,고은,단란주점,부산광역시,금정구,부산광역시 금정구
9189,단란주점영업,1,영업,부산광역시 수영구 광안동 207-19 2층,소리원탁가라오케,단란주점,부산광역시,수영구,부산광역시 수영구
9190,단란주점영업,1,영업,부산광역시 금정구 구서동 203-5번지,멤버스,단란주점,부산광역시,금정구,부산광역시 금정구
9191,단란주점영업,1,영업,부산광역시 금정구 장전동 221-6번지,자인단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9192,단란주점영업,1,영업,부산광역시 금정구 장전동 421-9,마젤,단란주점,부산광역시,금정구,부산광역시 금정구
9193,단란주점영업,1,영업,부산광역시 금정구 서동 199-4번지,비행기노래방단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9194,단란주점영업,1,영업,부산광역시 금정구 구서동 163-13번지 두실빌딩,미리내,단란주점,부산광역시,금정구,부산광역시 금정구
9195,단란주점영업,1,영업,부산광역시 금정구 서동 205-4번지,애니팡 노래주점,단란주점,부산광역시,금정구,부산광역시 금정구
9196,단란주점영업,1,영업,부산광역시 금정구 구서동 158-3번지,베스트노래방단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9197,단란주점영업,1,영업,부산광역시 금정구 구서동 84-16번지,돌케이트 단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9198,단란주점영업,1,영업,부산광역시 금정구 남산동 48-23,술마시는 풀하우스 노래방,단란주점,부산광역시,금정구,부산광역시 금정구
9199,단란주점영업,1,영업,부산광역시 동래구 명륜동 430-1,꽃길 민속주점,단란주점,부산광역시,동래구,부산광역시 동래구
9200,단란주점영업,1,영업,부산광역시 동래구 온천동 210-6,야시,단란주점,부산광역시,동래구,부산광역시 동래구
9201,단란주점영업,1,영업,부산광역시 동래구 온천동 182-6번지,니콜,단란주점,부산광역시,동래구,부산광역시 동래구
9202,단란주점영업,1,영업,부산광역시 동래구 온천동 182-3번지,파라다이스,단란주점,부산광역시,동래구,부산광역시 동래구
9203,단란주점영업,1,영업,부산광역시 금정구 구서동 654-48번지,팡팡노래방단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9204,단란주점영업,1,영업,부산광역시 동래구 명륜동 501-7,레드,단란주점,부산광역시,동래구,부산광역시 동래구
9205,단란주점영업,1,영업,부산광역시 금정구 구서동 413-1,팡팡,단란주점,부산광역시,금정구,부산광역시 금정구
9206,단란주점영업,1,영업,부산광역시 금정구 구서동 159-45,피닉스,단란주점,부산광역시,금정구,부산광역시 금정구
9207,단란주점영업,1,영업,부산광역시 금정구 금사동 384-2번지,달빛노래주점,단란주점,부산광역시,금정구,부산광역시 금정구
9208,단란주점영업,1,영업,부산광역시 금정구 서동 174-28번지,앵콜,단란주점,부산광역시,금정구,부산광역시 금정구
9209,단란주점영업,1,영업,부산광역시 금정구 서동 190-20,쭈야단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9210,단란주점영업,1,영업,부산광역시 금정구 서동 520-331번지,에덴,단란주점,부산광역시,금정구,부산광역시 금정구
9211,단란주점영업,1,영업,부산광역시 금정구 구서동 415-2,타임,단란주점,부산광역시,금정구,부산광역시 금정구
9212,단란주점영업,1,영업,부산광역시 동래구 온천동 1412-4,에로스단란주점,단란주점,부산광역시,동래구,부산광역시 동래구
9213,단란주점영업,1,영업,부산광역시 금정구 구서동 654-52,힐링,단란주점,부산광역시,금정구,부산광역시 금정구
9214,단란주점영업,1,영업,부산광역시 금정구 남산동 99-37번지,강남,단란주점,부산광역시,금정구,부산광역시 금정구
9215,단란주점영업,1,영업,부산광역시 금정구 청룡동 633-21번지,달아달아노래마당주점,단란주점,부산광역시,금정구,부산광역시 금정구
9216,단란주점영업,1,영업,부산광역시 금정구 장전동 219-4번지,발리,단란주점,부산광역시,금정구,부산광역시 금정구
9217,단란주점영업,1,영업,부산광역시 금정구 서동 208-26번지,팡팡단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9218,단란주점영업,1,영업,부산광역시 금정구 서동 520-295,스피드 단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9219,단란주점영업,1,영업,부산광역시 금정구 부곡동 295-31,송송단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9220,단란주점영업,1,영업,부산광역시 금정구 구서동 87-33,대림노래방단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9221,단란주점영업,1,영업,부산광역시 금정구 장전동 205-4번지,노리터단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9222,단란주점영업,1,영업,부산광역시 금정구 장전동 413-27,엑스지단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9223,단란주점영업,1,영업,부산광역시 금정구 서동 206-9번지,월드컵단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9224,단란주점영업,1,영업,부산광역시 금정구 청룡동 50-1번지,와보세,단란주점,부산광역시,금정구,부산광역시 금정구
9225,단란주점영업,1,영업,부산광역시 금정구 부곡동 392-4번지,고래고래노래주점,단란주점,부산광역시,금정구,부산광역시 금정구
9226,단란주점영업,1,영업,부산광역시 금정구 남산동 99-12,스타노래주점,단란주점,부산광역시,금정구,부산광역시 금정구
9227,단란주점영업,1,영업,부산광역시 금정구 남산동 129-10번지,동행 노래주점,단란주점,부산광역시,금정구,부산광역시 금정구
9228,단란주점영업,1,영업,부산광역시 동래구 온천동 143-21번지,보그노래방,단란주점,부산광역시,동래구,부산광역시 동래구
9229,단란주점영업,1,영업,부산광역시 금정구 남산동 105-22,뻥,단란주점,부산광역시,금정구,부산광역시 금정구
9230,단란주점영업,1,영업,부산광역시 금정구 장전동 414-3번지,모래시계,단란주점,부산광역시,금정구,부산광역시 금정구
9231,단란주점영업,1,영업,부산광역시 금정구 장전동 316-1,죠노래방단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9232,단란주점영업,1,영업,부산광역시 수영구 수영동 462-21번지,열린노래공간,단란주점,부산광역시,수영구,부산광역시 수영구
9233,단란주점영업,1,영업,부산광역시 수영구 광안동 194-2 6층,아우라,단란주점,부산광역시,수영구,부산광역시 수영구
9234,단란주점영업,1,영업,부산광역시 수영구 남천동 29-11번지 지하1층,술익는,단란주점,부산광역시,수영구,부산광역시 수영구
9235,단란주점영업,1,영업,부산광역시 금정구 남산동 101-33,미시 단란주점,단란주점,부산광역시,금정구,부산광역시 금정구
9236,단란주점영업,1,영업,부산광역시 금정구 부곡동 304-1번지,제우스,단란주점,부산광역시,금정구,부산광역시 금정구
9237,단란주점영업,1,영업,부산광역시 금정구 서동 302-922번지,남궁,단란주점,부산광역시,금정구,부산광역시 금정구
9238,단란주점영업,1,영업,부산광역시 금정구 부곡동 59-2,영,단란주점,부산광역시,금정구,부산광역시 금정구
9239,단란주점영업,1,영업,부산광역시 금정구 구서동 163-13,쇼노래주점,단란주점,부산광역시,금정구,부산광역시 금정구
9240,단란주점영업,1,영업,부산광역시 수영구 남천동 11-20번지 지하1층,송송,단란주점,부산광역시,수영구,부산광역시 수영구
9241,단란주점영업,1,영업,부산광역시 북구 만덕동 286-4 지층,향림7080라이브,단란주점,부산광역시,북구,부산광역시 북구
9242,단란주점영업,1,영업,부산광역시 북구 구포동 700-115번지 지층,하트,단란주점,부산광역시,북구,부산광역시 북구
9243,단란주점영업,1,영업,부산광역시 동래구 온천동 1249-8,킹덤,단란주점,부산광역시,동래구,부산광역시 동래구
9244,단란주점영업,1,영업,부산광역시 동래구 명륜동 553-8 4층,메가노래주점,단란주점,부산광역시,동래구,부산광역시 동래구
9245,단란주점영업,1,영업,부산광역시 동래구 명륜동 502-9번지 (3층),힐링,단란주점,부산광역시,동래구,부산광역시 동래구
9246,단란주점영업,1,영업,부산광역시 북구 덕천동 384-23번지,7080라이브,단란주점,부산광역시,북구,부산광역시 북구
9247,단란주점영업,1,영업,부산광역시 북구 구포동 690-16,올레,단란주점,부산광역시,북구,부산광역시 북구
9248,단란주점영업,1,영업,부산광역시 북구 구포동 700-24,윙크노래방,단란주점,부산광역시,북구,부산광역시 북구
9249,단란주점영업,1,영업,부산광역시 북구 만덕동 318 지층,짱가실내포장센타,단란주점,부산광역시,북구,부산광역시 북구
9250,단란주점영업,1,영업,부산광역시 북구 만덕동 920-7,다이아나,단란주점,부산광역시,북구,부산광역시 북구
9251,단란주점영업,1,영업,부산광역시 남구 대연동 882-12,궁,단란주점,부산광역시,남구,부산광역시 남구
9252,단란주점영업,1,영업,부산광역시 남구 대연동 39-40,더스타,단란주점,부산광역시,남구,부산광역시 남구
9253,단란주점영업,1,영업,부산광역시 남구 대연동 1752-16번지,칸노래주점,단란주점,부산광역시,남구,부산광역시 남구
9254,단란주점영업,1,영업,부산광역시 남구 대연동 1758-4번지,못골 단란주점,단란주점,부산광역시,남구,부산광역시 남구
9255,단란주점영업,1,영업,부산광역시 남구 대연동 1379-8,대연팔도실내포장,단란주점,부산광역시,남구,부산광역시 남구
9256,단란주점영업,1,영업,부산광역시 남구 대연동 39-28번지 (3층),샵노래주점,단란주점,부산광역시,남구,부산광역시 남구
9257,단란주점영업,1,영업,부산광역시 남구 용호동 395-53,백악관,단란주점,부산광역시,남구,부산광역시 남구
9258,단란주점영업,1,영업,부산광역시 남구 용호동 370-18번지,필,단란주점,부산광역시,남구,부산광역시 남구
9259,단란주점영업,1,영업,부산광역시 남구 대연동 986-5번지,엑스노래주점,단란주점,부산광역시,남구,부산광역시 남구
9260,단란주점영업,1,영업,부산광역시 남구 용호동 370-43번지,고고 7080,단란주점,부산광역시,남구,부산광역시 남구
9261,단란주점영업,1,영업,부산광역시 남구 대연동 1757-3,오션노래주점,단란주점,부산광역시,남구,부산광역시 남구
9262,단란주점영업,1,영업,부산광역시 남구 대연동 1761-10번지,발리노래자랑,단란주점,부산광역시,남구,부산광역시 남구
9263,단란주점영업,1,영업,부산광역시 남구 대연동 1761-6,뮤직뱅크,단란주점,부산광역시,남구,부산광역시 남구
9264,단란주점영업,1,영업,부산광역시 남구 대연동 1761-9번지,신데렐라,단란주점,부산광역시,남구,부산광역시 남구
