영업상태구분코드,소재지면적,소재지전체주소,사업장명,위생업태명,시도,시군구,시도 시군구
1,713.22,제주특별자치도 제주시 연동 274-7번지,에이플러스,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,148,제주특별자치도 제주시 연동 273-6번지,올파티,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,183.29,제주특별자치도 제주시 연동 263-1,구미호,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,161,제주특별자치도 제주시 이도일동 1289-8번지,발렌타인,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,116,제주특별자치도 제주시 연동 273-58번지,엔츠노래타운,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,297.51,제주특별자치도 제주시 연동 281-23번지,홍콩,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,94,제주특별자치도 제주시 연동 283-20,립스,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,140,제주특별자치도 제주시 이도일동 1686-7,마돈나,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,229.6,제주특별자치도 제주시 연동 253-1번지,블루,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,131.88,제주특별자치도 제주시 이도일동 1775-8번지,소나기,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,69.9,제주특별자치도 제주시 삼도일동 579,거기,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,136.76,제주특별자치도 제주시 노형동 914-8,신나는생방송,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,202.65,제주특별자치도 제주시 연동 293-64,물음표,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,65.62,제주특별자치도 제주시 삼도이동 959,짱,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,99.56,제주특별자치도 제주시 삼도일동 579-4번지,세이클럽,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,368.81,제주특별자치도 제주시 노형동 1296-12,즐겨찾기,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,87.77,제주특별자치도 제주시 이도이동 1174-19번지,하진,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,166.24,제주특별자치도 제주시 연동 261-7,주유소,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,219.5,제주특별자치도 제주시 이도이동 1768-2,엔츠투,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,63.98,제주특별자치도 제주시 이도일동 1774-6 (1층),솜사탕,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,81.19,제주특별자치도 제주시 이도일동 1782-2번지 (1층),대원,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,122.05,제주특별자치도 제주시 삼도일동 579-9 (지하),하니,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,113.76,제주특별자치도 제주시 삼도일동 535-19,소풍가요주점,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,124.81,제주특별자치도 제주시 일도이동 329-15번지 (2층),일공일,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,33.05,제주특별자치도 제주시 이도일동 1786-1,해담,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,49.23,제주특별자치도 제주시 이도이동 1176-7 (지층),담희,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,646.63,"제주특별자치도 제주시 이도이동 1185-5번지 (2층,3층)",광양스타박스노래주점,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,126.3,제주특별자치도 제주시 연동 274-22,미소,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,23,제주특별자치도 제주시 삼도일동 580-29번지,미성,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,26,제주특별자치도 제주시 삼도일동 709-10번지,조아조아,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,258.72,제주특별자치도 제주시 일도이동 321-13,일야몽,노래클럽,제주특별자치도,제주시,제주특별자치도 제주시
1,131.45,제주특별자치도 제주시 건입동 1397-3번지,코리아나,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,80.23,제주특별자치도 제주시 한림읍 한림리 1314-13,금붕어,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,82,제주특별자치도 제주시 연동 260-46번지,술탄마,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,242,제주특별자치도 제주시 연동 263-8,에이플러스2,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,130.69,제주특별자치도 제주시 연동 272-46,클럽 하우스,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,144.76,제주특별자치도 제주시 삼도일동 534-13,거래처,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,168.91,제주특별자치도 제주시 이도일동 1315 외3필지,강남,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,99.54,제주특별자치도 제주시 연동 292-5번지,낙원,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,232.66,제주특별자치도 제주시 삼도일동 584-4,울랄라,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,121.95,제주특별자치도 제주시 오라일동 2440-9번지,라인업 가요반주,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,85.54,제주특별자치도 제주시 삼도이동 6-1번지,비상,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,188.1,제주특별자치도 제주시 이도일동 1787-10,비타민,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,206.59,제주특별자치도 제주시 연동 273-67 (지하),슈퍼맨,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,611.37,제주특별자치도 제주시 연동 251-75,보물섬,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,103.58,제주특별자치도 제주시 삼도이동 1088-1번지 (지하1층),왕바,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,109.46,제주특별자치도 제주시 이도이동 1176-26번지 (지하1층),솔향기,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,128.69,제주특별자치도 제주시 삼도일동 788-4번지,르퐁,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,148.81,제주특별자치도 제주시 연동 1457,바카스,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,297.07,제주특별자치도 제주시 연동 274-31번지,폭스 비지니스룸,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,231.32,제주특별자치도 제주시 연동 273-23번지,나인,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,243,제주특별자치도 제주시 연동 273-59,오케이,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,283.1,제주특별자치도 제주시 연동 268-10번지,금강,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,182,제주특별자치도 제주시 연동 274-46,아프리카,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,120.37,제주특별자치도 제주시 이도일동 1709-1,코드,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,31,제주특별자치도 제주시 이도일동 1260-29번지,선녀,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,226.55,제주특별자치도 제주시 애월읍 어음리 3914번지,엘스위트유흥주점,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,191.31,제주특별자치도 제주시 이도이동 1773-6번지,벅스뮤직타운,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,234.78,제주특별자치도 제주시 연동 272-50,보너스,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,199.41,제주특별자치도 제주시 연동 273-35,준코뮤직타운 연동 3호점,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,130,제주특별자치도 제주시 삼도일동 558-10번지,루이궁전,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,108,제주특별자치도 제주시 연동 273-37번지,큰놈,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,208,제주특별자치도 제주시 연동 277-2,탐,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,159.73,제주특별자치도 제주시 연동 272-46,로미오,룸살롱,제주특별자치도,제주시,제주특별자치도 제주시
1,139.11,제주특별자치도 제주시 삼도일동 553번지,대화,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,131.73,제주특별자치도 제주시 삼도일동 559-1번지,유니온,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,141.75,제주특별자치도 제주시 연동 1457-1,오페라,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,149.06,제주특별자치도 제주시 연동 282-1번지,연예인,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,92.44,제주특별자치도 제주시 삼도일동 552-5,찐이야,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,181.94,제주특별자치도 제주시 이도이동 1772-5,도쿄,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,157.91,제주특별자치도 제주시 연동 293-45번지,욜로,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,333.64,제주특별자치도 제주시 연동 261-6,닉스,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,184.85,제주특별자치도 제주시 연동 273-46,여기,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,119.08,제주특별자치도 제주시 이도이동 1768-1,뮤직콜,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,183,제주특별자치도 제주시 연동 273-8번지,킹덤투,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,125.76,제주특별자치도 제주시 삼도일동 788-14번지,도깨비,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,213.05,제주특별자치도 제주시 연동 273-34,쎄시봉,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,294.15,제주특별자치도 제주시 연동 272-6번지,평양가요주점,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,73,제주특별자치도 제주시 연동 261-7,뽕2,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,120.87,제주특별자치도 제주시 연동 262-44번지,희,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,1172.15,제주특별자치도 제주시 연동 262-4번지,마술피리,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,396.02,제주특별자치도 제주시 이도이동 1776-11번지,준코뮤직타운 시청 3호점,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,163.9,제주특별자치도 제주시 구좌읍 세화리 1452-7번지 (2층),백만불,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,396.02,제주특별자치도 제주시 이도이동 1776-11번지 (2층),준코뮤직타운 시청 2호점,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,237.72,제주특별자치도 제주시 한림읍 한림리 1353-1,차차차,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,198.33,제주특별자치도 제주시 일도이동 392-6,히트,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,32.3,제주특별자치도 제주시 이도이동 1176-31,연인,간이주점,제주특별자치도,제주시,제주특별자치도 제주시
1,217.88,제주특별자치도 제주시 연동 263-9번지,명왕성,기타,제주특별자치도,제주시,제주특별자치도 제주시
1,250.64,제주특별자치도 제주시 이도이동 1185-2번지,앤츠,기타,제주특별자치도,제주시,제주특별자치도 제주시
