개방서비스명,상세영업상태코드,상세영업상태명,소재지전체주소,사업장명,업태구분명
단란주점영업,1,영업,대전광역시 대덕구 오정동 372-2번지 (지하1층),별밤7080,단란주점
단란주점영업,1,영업,대전광역시 대덕구 신탄진동 152-6,퀸,단란주점
단란주점영업,1,영업,대전광역시 대덕구 중리동 391-4번지,비타민,단란주점
단란주점영업,1,영업,"대전광역시 대덕구 신탄진동 121-19번지 ,20(지하1층)",황진이,단란주점
단란주점영업,1,영업,대전광역시 대덕구 중리동 401-11번지,신나는단란주점,단란주점
단란주점영업,1,영업,대전광역시 대덕구 신탄진동 121-5 외 1필지,딩동댕술마시는노래성,단란주점
단란주점영업,1,영업,대전광역시 대덕구 중리동 411-24 (지하1층),타임단란주점,단란주점
단란주점영업,1,영업,대전광역시 대덕구 중리동 411-3번지 (2층),올레7080,단란주점
단란주점영업,1,영업,대전광역시 대덕구 중리동 411-25 (지하1층),로또노래광장,단란주점
단란주점영업,1,영업,대전광역시 대덕구 신탄진동 140-29번지,청담노래주점,단란주점
단란주점영업,1,영업,대전광역시 대덕구 신탄진동 154-1 지하1층,황후,단란주점
단란주점영업,1,영업,대전광역시 대덕구 중리동 401-10번지 2층,유람선,단란주점
단란주점영업,1,영업,대전광역시 대덕구 신탄진동 154-7,똥광단란주점,단란주점
단란주점영업,1,영업,대전광역시 대덕구 중리동 401-11번지 2층,이글스라이브,단란주점
단란주점영업,1,영업,대전광역시 대덕구 중리동 411-7 2층,노라조7080,단란주점
단란주점영업,1,영업,강원도 삼척시 당저동 131-1번지 2층호,달링,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 863 , 현진빌딩 205호",쏘울노래하는주점,단란주점
단란주점영업,1,영업,강원도 동해시 부곡동 83,노래하는소주궁노라조,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 1061번지 , 9층 902호",소주노래주점 올레,단란주점
단란주점영업,1,영업,강원도 동해시 발한동 240-14번지,산골노래단란주점,단란주점
단란주점영업,1,영업,강원도 동해시 송정동 848-8번지 2층,하늘마루,단란주점
단란주점영업,1,영업,강원도 동해시 천곡동 880번지,라디오스타,단란주점
단란주점영업,1,영업,강원도 동해시 천곡동 857 2층,이화(異化),단란주점
단란주점영업,1,영업,강원도 동해시 천곡동 1073 3층 301호,딥스노래광장,단란주점
단란주점영업,1,영업,강원도 동해시 평릉동 173-7 1층,나는가수다,단란주점
단란주점영업,1,영업,강원도 동해시 추암동 437-9번지 1층,휴노래주점,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 993-2 , 지층",불독라이브,단란주점
단란주점영업,1,영업,"강원도 동해시 발한동 3-6번지 , 2층",바다,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 995-6 , 지층",아모르,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 989-2번지 , 지층",하이트,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 988-20번지 , 지층",블랙홀,단란주점
단란주점영업,1,영업,"강원도 동해시 구미동 486-12 , 지층",나이스단란주점,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 1073 , 지층",킹카소주노래주점,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 853번지 , 2층",동해궁단란주점,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 1076번지 , 지층",가수 박세영 라이브,단란주점
단란주점영업,1,영업,"강원도 동해시 효가동 183-1 , 지층",주혜단란주점,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 850번지 , 외 1필지 402호",보그,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 958-3 , 지층",탑,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 979-2번지 , 지층",J단란주점,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 994-1번지 , 지층",동창,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 1064번지 , 지층",짝+노래마당,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 1000-11 , 지층",폭스,단란주점
단란주점영업,1,영업,강원도 동해시 발한동 3-5번지,물새노래주점,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 993-1번지 , 지층",노래광장,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 988-15 , 지층",느낌,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 957-6 , 지층",땡큐,단란주점
단란주점영업,1,영업,"강원도 동해시 천곡동 869-1 , 2층",홀인원,단란주점
단란주점영업,1,영업,강원도 평창군 진부면 하진부리 102-2,별밤,단란주점
단란주점영업,1,영업,강원도 평창군 대화면 대화리 1001-7,필단란주점,단란주점
단란주점영업,1,영업,강원도 철원군 갈말읍 문혜리 887-18번지 (지하),나팔단란주점,단란주점
단란주점영업,1,영업,강원도 철원군 동송읍 이평리 853-34 3층,태평양,단란주점
단란주점영업,1,영업,강원도 철원군 동송읍 이평리 852-5번지 (지하),맨하탄,단란주점
단란주점영업,1,영업,강원도 철원군 동송읍 이평리 683-22번지 (2층),세븐단란주점,단란주점
단란주점영업,1,영업,강원도 철원군 동송읍 이평리 680-7번지 (지하),필단란주점,단란주점
단란주점영업,1,영업,강원도 고성군 간성읍 신안리 316-1,산타나,단란주점
단란주점영업,1,영업,강원도 고성군 거진읍 거진리 308-10번지,고래고래주점,단란주점
단란주점영업,1,영업,강원도 고성군 간성읍 신안리 162-2번지,맨유,단란주점
단란주점영업,1,영업,대전광역시 서구 월평동 850 지하1층,시크릿,단란주점
단란주점영업,1,영업,부산광역시 연제구 연산동 399-11,불타는 오픈식 가라오케,단란주점
단란주점영업,1,영업,부산광역시 연제구 연산동 380-13,오픈식,단란주점
단란주점영업,1,영업,부산광역시 연제구 연산동 479-7 (3층),술마시는애즈원노래방,단란주점
단란주점영업,1,영업,부산광역시 연제구 연산동 1241-5 (6층),우리도가수다,단란주점
단란주점영업,1,영업,부산광역시 남구 용호동 532-2번지,가화실내포장,단란주점
단란주점영업,1,영업,부산광역시 남구 용호동 370-14번지,투다리앤뮤직타운,단란주점
단란주점영업,1,영업,부산광역시 동구 초량동 287-1,송단란주점,단란주점
단란주점영업,1,영업,경기도 광명시 하안동 52 지층,제이제이노래빠,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 158-799 4층,도나도나,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 158-806 8층,스카이노래타운,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 150-17 2층,옛추억7080,단란주점
단란주점영업,1,영업,경기도 광명시 철산동 428 4층,퀸앤7090,단란주점
단란주점영업,1,영업,경기도 광명시 철산동 416,엠라이브7080,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 51-7 2층,썸,단란주점
단란주점영업,1,영업,경기도 광명시 하안동 34-3 지하1층2호,가인7080라이브,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 101-7 2층,블루노래바,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 158-802 4층,준코투,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 57-6 지하1층,마시자메들리,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 158-87 2층,원투관광메들리,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 158-799 두성노빌리아 2층 202호,주가락노래타운,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 150-10 지층,프로포즈,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 158-784 3층,쎄시봉7080,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 33-70 2층,썬7080,단란주점
단란주점영업,1,영업,경기도 광명시 하안동 302-2 지하1층,팡팡 노래타운,단란주점
단란주점영업,1,영업,경기도 광명시 철산동 429 3층,콘서트7080,단란주점
단란주점영업,1,영업,경기도 광명시 철산동 406번지 지상5층,희,단란주점
단란주점영업,1,영업,경기도 광명시 하안동 36-1 제일빌딩 2층 208호,럭셔리7080,단란주점
단란주점영업,1,영업,경기도 광명시 철산동 408 3층,놀이터,단란주점
단란주점영업,1,영업,경기도 광명시 철산동 401 지하1층,설탕,단란주점
단란주점영업,1,영업,경기도 광명시 철산동 404 지상4층,딸기노래바,단란주점
단란주점영업,1,영업,경기도 광명시 철산동 420 11층 1101호,7080 3학년2반생음악라이브,단란주점
단란주점영업,1,영업,"경기도 광명시 소하동 1242-3 , 지상2층",윈저,단란주점
단란주점영업,1,영업,"경기도 광명시 철산동 402 엔에이치에프빌딩, 지하",와이노래빠,단란주점
단란주점영업,1,영업,경기도 광명시 하안동 37-3 지하1층,수,단란주점
단란주점영업,1,영업,경기도 광명시 하안동 36-4 지층,황진이라이브,단란주점
단란주점영업,1,영업,경기도 광명시 하안동 37-2 지층,원더풀,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 51-3 2층,캔디노래바,단란주점
단란주점영업,1,영업,"경기도 광명시 광명동 290-34 , 지층",핫라인노래바,단란주점
단란주점영업,1,영업,경기도 남양주시 평내동 578-1번지 다모아프라자 309호,킹노래주점,단란주점
단란주점영업,1,영업,경기도 광명시 광명동 101-8 2층,아미고,단란주점
단란주점영업,1,영업,경기도 남양주시 평내동 579-2번지 강남프라자 304호,오렌지노래,단란주점
단란주점영업,1,영업,경기도 광명시 철산동 425 5층,부킹라이브7080,단란주점
단란주점영업,1,영업,경기도 광명시 하안동 37-5 두원빌딩 지층,보스,단란주점
단란주점영업,1,영업,경기도 남양주시 진접읍 금곡리 1021-3 삼성프라자 303호,럭셔리 노래천국,단란주점
단란주점영업,1,영업,경기도 남양주시 평내동 578-2 평내프라자 204호,쎄시봉,단란주점
단란주점영업,1,영업,경기도 남양주시 진접읍 금곡리 1021번지 진접메디칼센터(9층),시크릿단란주점,단란주점
단란주점영업,1,영업,경기도 남양주시 퇴계원읍 퇴계원리 218-56 2층,씽씽노래빠,단란주점
단란주점영업,1,영업,경기도 남양주시 화도읍 창현리 489-4번지 외1필지금용빌딩,판타지,단란주점
단란주점영업,1,영업,경기도 부천시 심곡본동 666-1번지,호박,단란주점
단란주점영업,1,영업,경기도 부천시 중동 1142-18 (2층),힐탑단란주점,단란주점
단란주점영업,1,영업,경기도 남양주시 화도읍 마석우리 392-1,짱노래타운,단란주점
단란주점영업,1,영업,경기도 남양주시 호평동 642-2번지 제뉴빌딩,락,단란주점
단란주점영업,1,영업,경기도 남양주시 별내동 1006-1번지,코모도,단란주점
단란주점영업,1,영업,경기도 남양주시 진접읍 금곡리 1083-4번지 라첸타워 207호,라이브노래클럽,단란주점
단란주점영업,1,영업,경기도 남양주시 진접읍 금곡리 1042-2 단우타워 503호,7080비체,단란주점
단란주점영업,1,영업,경기도 남양주시 화도읍 마석우리 383-4번지,건아들 카페,단란주점
단란주점영업,1,영업,경기도 남양주시 화도읍 마석우리 392-1,여러분 7080,단란주점
단란주점영업,1,영업,"경기도 남양주시 화도읍 마석우리 392-1 211,212호",욜로,단란주점
단란주점영업,1,영업,"경기도 남양주시 화도읍 마석우리 392-1 2층(209호,210호)",와와,단란주점
단란주점영업,1,영업,경기도 남양주시 진접읍 금곡리 1081-5번지,나는 가수다,단란주점
단란주점영업,1,영업,경기도 남양주시 호평동 641-1번지 샤르망메디칼프라자 307.8호,연라이브7080,단란주점
단란주점영업,1,영업,경기도 남양주시 금곡동 430-35번지,70 80라이브,단란주점
단란주점영업,1,영업,경기도 남양주시 진접읍 장현리 378-13,ONE bar,단란주점
단란주점영업,1,영업,경기도 남양주시 진접읍 장현리 378-13번지,마로니노래단란주점,단란주점
